Date,Close
1/18/2019 23:58:00,119.53
1/19/2019 23:58:00,123.17
1/20/2019 23:58:00,117.43
1/21/2019 23:58:00,115.86
1/22/2019 23:58:00,118.08
1/23/2019 23:58:00,116.55
1/24/2019 23:58:00,116.4
1/25/2019 23:58:00,114.95
1/26/2019 23:58:00,115.01
1/27/2019 23:58:00,111.35
1/28/2019 23:58:00,105.47
1/29/2019 23:58:00,104.02
1/30/2019 23:58:00,107.61
1/31/2019 23:58:00,105.79
2/1/2019 23:58:00,105.88
2/2/2019 23:58:00,109.3
2/3/2019 23:58:00,105.94
2/4/2019 23:58:00,106.08
2/5/2019 23:58:00,106
2/6/2019 23:58:00,103.36
2/7/2019 23:58:00,103.21
2/8/2019 23:58:00,117.96
2/9/2019 23:58:00,118.06
2/10/2019 23:58:00,123.94
2/11/2019 23:58:00,119.55
2/12/2019 23:58:00,120.82
2/13/2019 23:58:00,120.74
2/14/2019 23:58:00,119.39
2/15/2019 23:58:00,120.42
2/16/2019 23:58:00,121.56
2/17/2019 23:58:00,132.34
2/18/2019 23:58:00,144.62
2/19/2019 23:58:00,142.69
2/20/2019 23:58:00,147.19
2/21/2019 23:58:00,144.21
2/22/2019 23:58:00,146.68
2/23/2019 23:58:00,157.56
2/24/2019 23:58:00,131.76
2/25/2019 23:58:00,137.64
2/26/2019 23:58:00,135.66
2/27/2019 23:58:00,134.46
2/28/2019 23:58:00,134.48
3/1/2019 23:58:00,134.72
3/2/2019 23:58:00,132.32
3/3/2019 23:58:00,129.78
3/4/2019 23:58:00,125.24
3/5/2019 23:58:00,136.3
3/6/2019 23:58:00,137
3/7/2019 23:58:00,136.21
3/8/2019 23:58:00,132.75
3/9/2019 23:58:00,136.41
3/10/2019 23:58:00,134.66
3/11/2019 23:58:00,132.05
3/12/2019 23:58:00,132.8
3/13/2019 23:58:00,131.16
3/14/2019 23:58:00,131.4
3/15/2019 23:58:00,135.99
3/16/2019 23:58:00,140.48
3/17/2019 23:58:00,138.07
3/18/2019 23:58:00,137.01
3/19/2019 23:58:00,138.1
3/20/2019 23:58:00,138.73
3/21/2019 23:58:00,134.41
3/22/2019 23:58:00,135.87
3/23/2019 23:58:00,136.52
3/24/2019 23:58:00,135.37
3/25/2019 23:58:00,133.01
3/26/2019 23:58:00,133.28
3/27/2019 23:58:00,139.27
3/28/2019 23:58:00,137.46
3/29/2019 23:58:00,142.83
3/30/2019 23:58:00,142.12
3/31/2019 23:58:00,141.2
4/1/2019 23:58:00,141
4/2/2019 23:58:00,164.69
4/3/2019 23:58:00,161.33
4/4/2019 23:58:00,157.4
4/5/2019 23:58:00,166.08
4/6/2019 23:58:00,165.79
4/7/2019 23:58:00,174.84
4/8/2019 23:58:00,180.74
4/9/2019 23:58:00,175.83
4/10/2019 23:58:00,177.55
4/11/2019 23:58:00,164.92
4/12/2019 23:58:00,164.27
4/13/2019 23:58:00,163.75
4/14/2019 23:58:00,168.11
4/15/2019 23:58:00,160.24
4/16/2019 23:58:00,166.38
4/17/2019 23:58:00,166.54
4/18/2019 23:58:00,174.15
4/19/2019 23:58:00,173.83
4/20/2019 23:58:00,173.73
4/21/2019 23:58:00,169.9
4/22/2019 23:58:00,171.58
4/23/2019 23:58:00,171.07
4/24/2019 23:58:00,165.75
4/25/2019 23:58:00,151.95
4/26/2019 23:58:00,153.41
4/27/2019 23:58:00,155.66
4/28/2019 23:58:00,153.19
4/29/2019 23:58:00,152.36
4/30/2019 23:58:00,160.4
5/1/2019 23:58:00,158.39
5/2/2019 23:58:00,158.7
5/3/2019 23:58:00,164.91
5/4/2019 23:58:00,161.85
5/5/2019 23:58:00,161.25
5/6/2019 23:58:00,171.07
5/7/2019 23:58:00,166.34
5/8/2019 23:58:00,169.58
5/9/2019 23:58:00,170.11
5/10/2019 23:58:00,172.21
5/11/2019 23:58:00,193.99
5/12/2019 23:58:00,188.23
5/13/2019 23:58:00,196.51
5/14/2019 23:58:00,217.6
5/15/2019 23:58:00,249.12
5/16/2019 23:58:00,264.39
5/17/2019 23:58:00,244.59
5/18/2019 23:58:00,234.03
5/19/2019 23:58:00,261.089
5/20/2019 23:58:00,252.22
5/21/2019 23:58:00,254.74
5/22/2019 23:58:00,243.32
5/23/2019 23:58:00,245.64
5/24/2019 23:58:00,249.83
5/25/2019 23:58:00,251.55
5/26/2019 23:58:00,268.8
5/27/2019 23:58:00,272.65
5/28/2019 23:58:00,271.15
5/29/2019 23:58:00,269.39
5/30/2019 23:58:00,254.47
5/31/2019 23:58:00,267.56
6/1/2019 23:58:00,264.78
6/2/2019 23:58:00,269.23
6/3/2019 23:58:00,250.89
6/4/2019 23:58:00,240.93
6/5/2019 23:58:00,246.32
6/6/2019 23:58:00,249.85
6/7/2019 23:58:00,249.49
6/8/2019 23:58:00,244.3
6/9/2019 23:58:00,231.3
6/10/2019 23:58:00,247.29
6/11/2019 23:58:00,245.11
6/12/2019 23:58:00,262.92
6/13/2019 23:58:00,255.25
6/14/2019 23:58:00,263.79
6/15/2019 23:58:00,269.29
6/16/2019 23:58:00,268.33
6/17/2019 23:58:00,273.97
6/18/2019 23:58:00,264.07
6/19/2019 23:58:00,268.79
6/20/2019 23:58:00,271.82
6/21/2019 23:58:00,296.25
6/22/2019 23:58:00,308.49
6/23/2019 23:58:00,307.48
6/24/2019 23:58:00,311
6/25/2019 23:58:00,317.27
6/26/2019 23:58:00,334.36
6/27/2019 23:58:00,293.47
6/28/2019 23:58:00,309.49
6/29/2019 23:58:00,317
6/30/2019 23:58:00,290.07
7/1/2019 23:58:00,294.15
7/2/2019 23:58:00,291.25
7/3/2019 23:58:00,301.81
7/4/2019 23:58:00,282.8
7/5/2019 23:58:00,288
7/6/2019 23:58:00,287.57
7/7/2019 23:58:00,306.67
7/8/2019 23:58:00,313.24
7/9/2019 23:58:00,307.92
7/10/2019 23:58:00,288.64
7/11/2019 23:58:00,268.68
7/12/2019 23:58:00,275.55
7/13/2019 23:58:00,269.04
7/14/2019 23:58:00,225.76
7/15/2019 23:58:00,228.28
7/16/2019 23:58:00,198.89
7/17/2019 23:58:00,211.4
7/18/2019 23:58:00,226.31
7/19/2019 23:58:00,220.96
7/20/2019 23:58:00,228.89
7/21/2019 23:58:00,225.64
7/22/2019 23:58:00,216.77
7/23/2019 23:58:00,211.93
7/24/2019 23:58:00,217
7/25/2019 23:58:00,219.31
7/26/2019 23:58:00,219.35
7/27/2019 23:58:00,206.57
7/28/2019 23:58:00,211.5
7/29/2019 23:58:00,210.69
7/30/2019 23:58:00,209.83
7/31/2019 23:58:00,218.7
